87,114,12
87,114,147
88,114,12
88,114,147
89,115,12
89,115,147
89,132,12
89,132,147
90,114,12
90,114,147
91,115,12
91,115,147
91,132,12
91,132,147
92,115,12
92,115,147
93,115,12
93,115,147
94,115,12
94,115,147
95,115,12
95,115,147
95,132,12
95,132,147
96,115,12
96,115,147
97,115,12
97,115,147
98,115,12
98,115,147
98,132,12
98,132,147
99,115,12
99,115,147
99,132,12
99,132,147
100,115,12
100,115,147
101,115,12
101,115,147
101,132,12
101,132,147
102,115,12
102,115,147
103,115,12
103,115,147
104,114,12
104,114,147
105,115,12
105,115,147
105,132,12
105,132,147
106,115,12
106,115,147
106,132,12
106,132,147
107,115,12
107,115,147
107,132,12
107,132,147
108,115,12
108,115,147
108,132,12
108,132,147
109,115,12
109,115,147
109,132,12
109,132,147
110,114,12
110,114,147
110,115,12
110,115,147
110,132,12
110,132,147
111,115,12
111,115,147
112,114,12
112,114,147
112,115,12
112,115,147
112,132,12
112,132,147
113,114,12
113,114,147
116,115,12
116,115,147
117,114,12
117,114,147
118,114,12
118,114,147
118,115,12
118,115,147
118,132,12
118,132,147
119,114,12
119,114,147
120,114,12
120,114,147
120,115,12
120,115,147
120,132,12
120,132,147
121,115,12
121,115,147
121,132,12
121,132,147
122,115,12
122,115,147
123,115,12
123,115,147
124,114,12
124,114,147
125,115,12
125,115,147
126,115,12
126,115,147
127,115,12
127,115,147
128,115,12
128,115,147
129,115,12
129,115,147
130,115,12
130,115,147
130,132,12
130,132,147
131,115,12
131,115,147
131,132,12
131,132,147
133,114,12
133,114,147
133,115,12
133,115,147
133,132,12
133,132,147
134,115,12
134,115,147
134,132,12
134,132,147
135,114,12
135,114,147
135,115,12
135,115,147
135,132,12
135,132,147
136,114,12
136,114,147
137,114,12
137,114,147
138,115,12
138,115,147
138,132,12
138,132,147
139,115,12
139,115,147
139,132,12
139,132,147
140,115,12
140,115,147
140,132,12
140,132,147
141,115,12
141,115,147
142,115,12
142,115,147
142,132,12
142,132,147
143,114,12
143,114,147
144,115,12
144,115,147
144,132,12
144,132,147
145,114,12
145,114,147
146,115,12
146,115,147
146,132,12
146,132,147
148,115,12
148,115,147
148,132,12
148,132,147
149,115,12
149,115,147
150,115,12
150,115,147
150,132,12
150,132,147
151,114,12
151,114,147
152,132,12
153,114,12
153,114,147
154,115,12
154,115,147
154,132,12
154,132,147
155,114,12
155,114,147
156,114,12
156,114,147
157,114,12
157,114,147
158,115,12
158,115,147
158,132,12
158,132,147
159,115,12
159,115,147
159,132,12
159,132,147
160,115,12
160,115,147
160,132,12
160,132,147
161,115,12
161,115,147
161,132,12
161,132,147
162,115,12
162,115,147
162,132,147
163,114,12
163,114,147
163,115,12
163,115,147
163,132,12
163,132,147
164,115,12
164,115,147
164,132,12
164,132,147
165,114,12
165,114,147
166,115,12
166,115,147
166,132,12
166,132,147
167,115,12
167,115,147
167,132,12
167,132,147
168,115,12
168,115,147
169,115,12
169,115,147
169,132,12
169,132,147
170,115,12
170,115,147
171,115,12
171,115,147
172,115,12
172,115,147
172,132,12
172,132,147
173,114,12
173,114,147
174,114,12
174,114,147
174,115,12
174,115,147
174,132,12
174,132,147
175,115,12
175,115,147
176,115,12
176,115,147
177,115,12
177,115,147
178,115,12
178,115,147
179,115,12
179,115,147
179,132,12
179,132,147
180,115,12
180,115,147
180,132,12
180,132,147
